https://openei.org/datasets/files/961/pub/COMMERCIAL_LOAD_DATA_E_PLUS_OUTPUT/USA_CA_San.Francisco.Intl.AP.724940_TMY3/RefBldgWarehouseNew2004_7.1_5.0_3C_USA_CA_SAN_FRANCISCO.csv
Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 01/07  17:00:00,7.97999094113,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/07  18:00:00,15.6141541215,0.198329847028,0.0,0.0,5.48122459637,1.0115996781,6.78000938647,6.78000938647
 01/07  19:00:00,15.851650544,0.435826269494,0.0,0.0,5.48122459637,1.0115996781,14.5832187503,14.5832187503
 01/07  20:00:00,16.2669385777,0.851114303282,0.0,0.0,5.48122459637,1.0115996781,28.3786568745,28.3786568745
 01/07  21:00:00,16.2013257988,0.785501524381,0.0,0.0,5.48122459637,1.0115996781,25.8727737239,25.8727737239
 01/07  22:00:00,16.6148830921,1.19905881762,0.0,0.0,5.48122459637,1.0115996781,39.8788482923,39.8788482923
 01/07  23:00:00,16.5149420761,1.0991178016,0.0,0.0,5.48122459637,1.0115996781,36.0711735949,36.0711735949
 01/07  24:00:00,16.9229191738,1.50709489934,0.0,0.0,5.48122459637,1.0115996781,50.1128508742,50.1128508742
 01/08  01:00:00,16.6512488636,1.23542458916,0.0,0.0,5.48122459637,1.0115996781,40.4747175534,40.4747175534
 01/08  02:00:00,17.0507785942,1.63495431975,0.0,0.0,5.48122459637,1.0115996781,54.3507126405,54.3507126405
 01/08  03:00:00,16.7737251282,1.35790085369,0.0,0.0,5.48122459637,1.0115996781,44.443121457,44.443121457
 01/08  04:00:00,17.1674951365,1.75167086206,0.0,0.0,5.48122459637,1.0115996781,58.2538195087,58.2538195087
 01/08  05:00:00,16.8383421659,1.42251789148,0.0,0.0,5.48122459637,1.0115996781,46.5110109384,46.5110109384
 01/08  06:00:00,17.2575062326,1.8416819581,0.0,0.0,5.48122459637,1.0115996781,61.2208841545,61.2208841545
 01/08  07:00:00,16.9227150294,1.5068907549,0.0,0.0,5.48122459637,1.0115996781,49.2483941765,49.2483941765
 01/08  08:00:00,8.34042596111,1.84760168664,0.0,0.0,5.48122459637,1.0115996781,61.4846585347,61.4846585347
 01/08  09:00:00,7.73834123857,1.24551696411,0.0,0.0,5.48122459637,1.0115996781,40.8948116875,40.8948116875
 01/08  10:00:00,7.52599026927,1.03316599481,0.0,0.0,5.48122459637,1.0115996781,34.3255027661,34.3255027661
 01/08  11:00:00,6.9538295421,0.461005267636,0.0,0.0,5.48122459637,1.0115996781,14.985936879,14.985936879
 01/08  12:00:00,6.73984011411,0.24701583965,0.0,0.0,5.48122459637,1.0115996781,8.06698705034,8.06698705034
 01/08  13:00:00,6.52574913838,0.0329248639112,0.0,0.0,5.48122459637,1.0115996781,0.874695263241,0.874695263241
 01/08  14:00:00,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/08  15:00:00,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/08  16:00:00,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/08  17:00:00,8.12347596681,0.14348502568,0.0,0.0,5.48122459637,1.0115996781,4.68664535144,4.68664535144
 01/08  18:00:00,15.9276239866,0.511799712182,0.0,0.0,5.48122459637,1.0115996781,16.8225109196,16.8225109196
 01/08  19:00:00,16.1507047791,0.734880504658,0.0,0.0,5.48122459637,1.0115996781,23.9963979642,23.9963979642
 01/08  20:00:00,16.2994154274,0.883591152946,0.0,0.0,5.48122459637,1.0115996781,29.0891172825,29.0891172825
 01/08  21:00:00,16.3786797286,0.962855454173,0.0,0.0,5.48122459637,1.0115996781,31.5406211943,31.5406211943
 01/08  22:00:00,16.4818664862,1.06604221178,0.0,0.0,5.48122459637,1.0115996781,35.1423956645,35.1423956645
 01/08  23:00:00,16.5305633584,1.11473908395,0.0,0.0,5.48122459637,1.0115996781,36.5522362219,36.5522362219
 01/08  24:00:00,16.631427396,1.21560312154,0.0,0.0,5.48122459637,1.0115996781,40.087727342,40.087727342
